videoId,title,description,channelTitle,publishedAt,videoId
QtKY_u4byyw,Ocasio-Cortez&#39;s fiery response on where she &#39;comes from&#39;,"Democratic lawmakers rebuked President Trump's racist tweet, including Alexandria Ocasio-Cortez, Ilhan Omar, and Ayanna ...",CNN,2019-07-15T07:04:29Z,QtKY_u4byyw
7cUOY81wWcc,Alexandria Ocasio-Cortez To Conservative Critics: Bring It On | The Beat With Ari Melber | MSNBC,"Congresswoman Alexandria Ocasio-Cortez is drawing new attacks from conservative tabloid, “The New York Post”, suggesting ...",MSNBC,2019-02-26T01:50:40Z,7cUOY81wWcc
VI4B7rimJHo,Democrats begin to back Ocasio-Cortez’s ‘Green New Deal’,American Conservative Union Chairman Matt Schlapp on how some Democrats are throwing their support behind Rep.,Fox Business,2019-02-12T00:18:41Z,VI4B7rimJHo
5TJxQtNB8Ao,Alexandria Ocasio-Cortez: Trump Unprepared And &#39;Didn&#39;t Do His Homework&#39; | The 11th Hour | MSNBC,"Rep. Alexandria Ocasio-Cortez joins Brian Williams, Rachel Maddow, and Chris Matthews to discuss Trump's State of the Union.",MSNBC,2019-02-06T05:10:27Z,5TJxQtNB8Ao
Fw-dJGZo9PE,"Ocasio-Cortez: Donald Trump Relies On Racism, Division To Consolidate Power | Craig Melvin | MSNBC",Rep. Alexandria Ocasio-Cortez responds to President Donald Trump's racially charged Twitter attack on multiple freshman ...,MSNBC,2019-07-15T16:31:58Z,Fw-dJGZo9PE
paltJ_bt8J8,Rep. Alexandria Oscasio-Cortez And Rep. Ayanna Pressley Question Michael Cohen | MSNBC,"Rep. Alexandria Ocasio-Cortez and Rep. Ayanna Pressley question Michael Cohen, Trump's former lawyer and fixer. » Subscribe ...",MSNBC,2019-02-27T22:56:26Z,paltJ_bt8J8
wcCD3RI2vMg,Ocasio-Cortez fires back at GOP over Gosar&#39;s violent video,Rep. Alexandria Ocasio-Cortez (D-NY) criticized House Minority Leader Kevin McCarthy (R-CA) and Republicans for their ...,CNN,2021-11-17T20:25:40Z,wcCD3RI2vMg
h3xQOA_gusY,Bernie Sanders: Ocasio-Cortez focused on the right issues,Sen. Bernie Sanders (I-VT) says that Alexandria Ocasio-Cortez's stunning defeat of incumbent Rep. Joe Crowley (D-NY) ...,CNN,2018-06-27T17:30:30Z,h3xQOA_gusY
