videoId,title,description,channelTitle,publishedAt,videoId
fnm3Eg8S1eo,Biden wraps up Vietnam visit following G20 summit,"In the hopes of strengthening relations with the U.S., President Joe Biden visited Vietnam after the G20 summit in India.",NBC News,2023-09-11T12:30:19Z,fnm3Eg8S1eo
nyW-EDyhS3c,Biden speaks on &#39;recent aerial objects&#39; | Full press conference replay,President Biden spoke on Thursday afternoon.,11Alive,2023-02-16T19:32:10Z,nyW-EDyhS3c
7AjVOk135Ls,President Biden holds press conference on &quot;junk fees&quot; | NewsNation Now,"So-called ""junk,"" or surprise, fees tacked on the end of online purchases cost Americans a lot of money, President Joe Biden said ...",NewsNation,2023-06-15T19:31:54Z,7AjVOk135Ls
rYRxn7iYixE,Biden holds press conference after meeting with Chinese President Xi Jinping,President Biden took questions on Monday after meeting with Chinese President Xi Jinping for more than three hours on the ...,CBS News,2022-11-14T15:42:41Z,rYRxn7iYixE
ug2MP4Hl5aw,Biden describes what he discussed with Xi Jinping in G20 meeting,"President Joe Biden shared what he discussed with Chinese leader Xi Jinping at their G20 summit meeting in Bali, Indonesia, ...",CNN,2022-11-14T19:43:58Z,ug2MP4Hl5aw
TJnu8zM6i6A,President Biden Meets with his Investing in America Cabinet,The White House.,The White House,2023-05-05T16:31:56Z,TJnu8zM6i6A
