videoId,title,description,channelTitle,publishedAt,videoId
NspwnFID9WY,Marjorie Taylor Greene takes aim at Boebert for speaker vote &#39;drama&#39;,"CNN's Manu Raju speaks with Georgia Republican Rep. Marjorie Taylor Greene, who suggested Colorado Republican Rep.",CNN,2023-01-06T12:31:37Z,NspwnFID9WY
Lqa6HO1ReaE,"Rep. Marjorie Taylor Greene, Rep. George Santos make appearances at Trump rally",Rep. Marjorie Taylor Greene rallied supporters of Donald Trump outside the Manhattan courthouse Tuesday morning ahead of ...,Eyewitness News ABC7NY,2023-04-04T16:42:08Z,Lqa6HO1ReaE
oCbFu_J0AqU,Marjorie Taylor Greene: Jan. 6 ‘Would Have Been Armed’ If She Led It,The keynote speaker for the annual gala thrown by the New York Young Republicans was none other than Georgia's Marjorie ...,MSNBC,2022-12-13T02:00:12Z,oCbFu_J0AqU
v3XyPeHLYcI,Rep. Marjorie Taylor Greene: We have to dig to the bottom of the corruption in DC,"Rep. Marjorie Taylor Greene, R-Ga., gives her take on the impeachment inquiry into President Biden on 'Kudlow.' Subscribe to ...",Fox Business,2023-09-13T02:00:31Z,v3XyPeHLYcI
zZFRb6ewgcw,Marjorie Taylor Greene Thinks Solar Power Won&#39;t Give You Air Conditioning,"Radical Republican Congresswoman Marjorie Taylor Greene believes that with solar and wind power, people would not have air ...",David Pakman Show,2022-08-21T21:30:03Z,zZFRb6ewgcw
