videoId,title,description,channelTitle,publishedAt,videoId
YYjR8wtdIh8,Bernie NAILS Venezuela Crisis Question,The Young Turks discuss Senator Bernie Sanders' CNN town hall. CNN's Wolf Blitzer asks Sanders about Venezuela and the ...,The Young Turks,2019-02-26T04:36:46Z,YYjR8wtdIh8
Y_QAO5wYbvQ,Senator Bernie Sanders on Ariana Grande&#39;s Endorsement and Growing Up Brooklyn,"Democratic presidential candidate Bernie Sanders reacts to getting endorsements from young supporters like Ariana Grande, ...",The Tonight Show Starring Jimmy Fallon,2019-11-27T09:30:02Z,Y_QAO5wYbvQ
Jo7bRzE4xEk,Bernie Sanders Defends His Decision To Do A Townhall On Fox News,"Senator Bernie Sanders is defending his decision to do a townhall on Fox News, even after the DNC said that they will not let the ...",The Ring of Fire,2019-04-10T20:00:04Z,Jo7bRzE4xEk
Xsq8JcJ2254,Bernie Sanders: The right to vote should be extended &#39;even for terrible people&#39;,Vermont Sen. Bernie Sanders said he thinks everyone should have the right to vote -- even the Boston Marathon bomber.,CNN,2019-04-23T12:53:32Z,Xsq8JcJ2254
A0QBn4HeJOY,Bernie Sanders Schools Trump-Backing Business Owner,"A small business owner asked Bernie Sanders a question, and Bernie had an answer for him. Cenk Uygur and John Iadarola, ...",The Young Turks,2017-01-11T03:45:06Z,A0QBn4HeJOY
FDWAEKQ0KkU,Senator Bernie Sanders Has Bad News About Climate Change,"Democratic presidential candidate Bernie Sanders discusses the dangerous realities of climate change, his comprehensive ...",The Tonight Show Starring Jimmy Fallon,2019-11-27T10:00:02Z,FDWAEKQ0KkU
-oxfzabpTWY,Footage Surfaces from Bernie Sanders’s 1980s Public Access Show | The Daily Show,Footage of Bernie Sanders's 1980s public access program shows the then 46-year-old looking strikingly septuagenarian and ...,The Daily Show,2019-05-09T02:06:41Z,-oxfzabpTWY
Sdhq3V01SgA,Bernie Sanders: Unspeakable For Students To Face Gun Violence In School | Meet The Press | NBC News,"Sen. Bernie Sanders (I-V.t.) joins Chuck Todd for an exclusive interview to talk about what it takes for Democrats to win elections, ...",NBC News,2018-05-20T16:39:41Z,Sdhq3V01SgA
zfNP_z8unGU,Bernie Sanders - A Progressive Agenda for the 2020 Presidential Race | The Daily Show,"Democratic presidential candidate Sen. Bernie Sanders explains how his ideas became mainstream, why he's going on Fox ...",The Daily Show,2019-04-07T13:00:06Z,zfNP_z8unGU
MaP9U5oGEaQ,Bernie Sanders speaks about justice at Antioch Baptist Church North in Atlanta,"The 2020 presidential candidate made a surprise appearance at the Atlanta church, Sunday, May 19, 2019.",11Alive,2019-05-19T22:19:44Z,MaP9U5oGEaQ
dMFszikc0Rk,Slow Jam the News with Senator Bernie Sanders,"Jimmy Fallon and Senator Bernie Sanders slow jam the news, discussing the issues that matter most in the 2020 presidential race ...",The Tonight Show Starring Jimmy Fallon,2019-11-27T04:48:11Z,dMFszikc0Rk
K2hJJkhhTRg,Senator Bernie Sanders Makes The Case For Socialism | All In | MSNBC,Presidential candidate Sen. Bernie Sanders tells Chris Hayes that socialism is akin to the New Deal. » Subscribe to MSNBC: ...,MSNBC,2019-06-14T05:52:00Z,K2hJJkhhTRg
anDy97Q8qwI,Getting to Know Bernie Sanders | The Daily Show,Everything you need to know about Bernie Sanders. #TheDailyShow Subscribe to The Daily Show: ...,The Daily Show,2020-02-17T14:00:00Z,anDy97Q8qwI
