videoId,title,description,channelTitle,publishedAt,videoId
4PssaoGx9aE,President Obama Speaks at the National Conference on Mental Health,"President Obama delivers remarks to open the National Conference on Mental Health at the White House, part of the ...",The Obama White House,2013-06-03T20:45:11Z,4PssaoGx9aE
agGug3drZIs,President Obama and President Xi Jinping of China Make a Statement,"President Obama and President Xi Jinping of China deliver statements to the press before a bilateral meeting. June 7, 2013.",The Obama White House,2013-06-09T02:36:45Z,agGug3drZIs
7Sc7oQtSy1s,President  Obama Honors the Astronauts of Apollo 11,"The President honors Neil Armstrong, Michael Collins, and Buzz Aldrin on the 40th anniversary of man's first steps on the moon.",The Obama White House,2009-07-21T00:48:01Z,7Sc7oQtSy1s
rEDGPc6fQoA,President Obama Speaks at the 2012 Tribal Nations Conference Closing Session,President Obama speaks to leaders of American Indian and Alaska Native communities in the opening session of the 2012 White ...,The Obama White House,2012-12-05T21:41:43Z,rEDGPc6fQoA
yre-bA8zwqA,President Obama &amp; the First Lady: Conference on Bullying Prevention,The President and First Lady Michelle Obama discuss how we can all work together to end bullying as an accepted practice and ...,The Obama White House,2011-03-10T18:18:48Z,yre-bA8zwqA
i4wV4_NRAP0,President Obama&#39;s Bilateral Meeting with President Vladimir Putin of Russia,"President Obama and President Vladimir Putin of Russia speak to the press after a bilateral meeting in Los Cabos, Mexico.",The Obama White House,2012-06-19T21:01:36Z,i4wV4_NRAP0
ShP8hQ431HU,President Obama Meets with Prime Minister Netanyahu,President Obama and Israeli Prime Minister Benjamin Netanyahu speak to the press after meeting in the Oval Office. May 20 ...,The Obama White House,2011-05-20T21:40:41Z,ShP8hQ431HU
F-rLz58T_Z0,President Obama and Prime Minister Gillard of Australia,President Obama and Prime Minister Julia Gillard of Australia speak to the press after their meetings. The President also ...,The Obama White House,2011-03-07T18:09:12Z,F-rLz58T_Z0
wKZSm2kecnA,Obama&#39;s Final Message To The Press: Good luck!,"In his final visit to the White House briefing room, President Obama discussed Russia, health care and jobs. He also essentially ...",The Late Show with Stephen Colbert,2017-01-19T08:35:00Z,wKZSm2kecnA
b715GKJNWXA,The President Speaks on the Supreme Court’s Decision on Marriage Equality,President Obama delivers remarks in the Rose Garden heralding the Supreme Court's ruling that gay and lesbian couples have ...,The Obama White House,2015-06-26T17:06:27Z,b715GKJNWXA
S7uutvG-HTY,President Obama and King Salman Deliver Statements to the Press,"Riyadh, Saudi Arabia.",The Obama White House,2016-04-21T16:53:02Z,S7uutvG-HTY
XFi17DTCbZ0,President Obama Nominates John Kerry for Secretary of State,President Obama announces Senator John Kerry as his nominee to replace Hillary Clinton as Secretary of State. December 21 ...,The Obama White House,2012-12-21T19:49:05Z,XFi17DTCbZ0
0O0kwvFtEl0,President-Elect Barack Obama on American Jobs,"At his first press conference since being elected President, Barack Obama spoke about new job numbers and steps the ...",ChangeDotGov,2008-11-07T21:20:17Z,0O0kwvFtEl0
sEzvKCPgkjw,President Obama&#39;s Bilateral Meeting with Vice President Xi of China,"President Obama and Vice President Xi Jinping of China make remarks before a bilateral meeting in Washington, DC. February ...",The Obama White House,2012-02-14T19:26:04Z,sEzvKCPgkjw
wjfzyj4eyQM,President Obama on Cybersecurity,"The President announces his plans for securing America's digital future. May 29, 2009. (Public Domain)",The Obama White House,2009-05-29T20:08:40Z,wjfzyj4eyQM
fEKx5FuMUR4,"The President Honors the Golden State Warriors, 2015 NBA Champions","On February 4, 2016, President Obama congratulated the Golden State Warriors, the 2015 NBA champions, at the White House.",The Obama White House,2016-02-04T22:20:45Z,fEKx5FuMUR4
HQD8TWPSDyA,President Obama Speaks on Ebola,"Speaking at the Center for Disease Control and Prevention in Atlanta, Georgia, President Obama provides an update on the U.S. ...",The Obama White House,2014-09-16T21:30:02Z,HQD8TWPSDyA
s0iwHZLTzdw,President Obama and Iraqi PM Nuri al-Maliki Address the Press,The President sits down with Iraqi Prime Minister Nuri al-Maliki to discuss issues concerning the relationship between the United ...,The Obama White House,2009-10-20T23:57:18Z,s0iwHZLTzdw
EJEBGf_uS_M,President Obama Meets with Students at an “Hour of Code” Event,"On December 8, 2014, President Obama met with students participating in an “Hour of Code” event at the White House.",The Obama White House,2014-12-08T19:56:50Z,EJEBGf_uS_M
CMzzlIfgnQY,President Obama&#39;s Bilateral Meeting with President Francois Hollande of France,President Obama and President Francois Hollande of France speak to the press after a bilateral meeting in the Oval Office.,The Obama White House,2012-05-18T20:41:14Z,CMzzlIfgnQY
YcauV4Rx19A,President Obama&#39;s Bilateral Meeting with President Martelly of Haiti,"President Obama and President Martelly of Haiti speak to the press before a bilateral meeting to discuss the way forward in Haiti, ...",The Obama White House,2014-02-06T23:43:29Z,YcauV4Rx19A
lX16OrIVfeQ,President Obama at White House Correspondents Dinner,"President Obama at the 2011 White House Correspondents' Association Dinner in Washington, D.C..",The Obama White House,2011-05-01T19:45:40Z,lX16OrIVfeQ
UKI5i_ZAW_4,President Obama&#39;s Statement on General McChrystal and Afghanistan,"The President announces that he has accepted the resignation of General Stanley McChrystal, that he will nominate General ...",The Obama White House,2010-06-23T19:02:04Z,UKI5i_ZAW_4
njdWjqX1YrE,President Obama&#39;s full Syria speech,President Obama gave a nationally televised speech stating the case for U.S. action in Syria.,CNN,2013-09-11T15:40:21Z,njdWjqX1YrE
